year,town,storey,flat_model,lease_rem,price cpi_adj
2012,YISHUN,2,New Generation,71,440029.482
2012,YISHUN,11,New Generation,72,441129.5557
2012,YISHUN,8,Model A,75,491732.9461
2012,YISHUN,5,Simplified,72,401526.9023
2012,YISHUN,11,Model A,75,520334.8624
2012,YISHUN,2,Simplified,74,408127.3445
2012,YISHUN,8,Simplified,74,410327.4919
2012,YISHUN,11,Simplified,73,412527.6394
2012,YISHUN,8,Model A,75,515934.5676
2012,YISHUN,8,New Generation,72,459830.8087
2012,YISHUN,8,Simplified,74,415827.8605
2012,YISHUN,8,Simplified,74,419128.0816
2012,YISHUN,11,New Generation,72,464231.1035
2012,YISHUN,11,New Generation,72,459830.8087
2012,YISHUN,11,Simplified,74,420228.1553
2012,YISHUN,2,Model A,87,451030.219
2012,YISHUN,8,Simplified,74,432328.966
2012,YISHUN,8,Simplified,75,436729.2609
2012,YISHUN,11,New Generation,72,486232.5776
2012,YISHUN,11,Simplified,74,459830.8087
2012,ANG MO KIO,2,New Generation,65,463014.0007
2012,ANG MO KIO,2,New Generation,66,443170.5435
2012,ANG MO KIO,8,New Generation,66,451989.8578
2012,ANG MO KIO,5,New Generation,69,485062.2864
2012,ANG MO KIO,8,Model A,80,515929.8865
2012,ANG MO KIO,2,New Generation,66,464116.4149
2012,ANG MO KIO,8,New Generation,67,460809.1721
2012,ANG MO KIO,2,New Generation,65,468526.0721
2012,ANG MO KIO,11,New Generation,65,485062.2864
2012,ANG MO KIO,2,New Generation,65,490023.1507
2012,ANG MO KIO,11,New Generation,68,492779.1864
2012,ANG MO KIO,2,Model A,81,606327.858
2012,ANG MO KIO,11,New Generation,66,501598.5007
2012,ANG MO KIO,11,New Generation,68,496174.6224
2012,ANG MO KIO,5,New Generation,65,537978.1722
2012,ANG MO KIO,2,New Generation,66,549002.3151
2012,ANG MO KIO,5,New Generation,65,560026.4579
2012,ANG MO KIO,8,New Generation,65,562231.2865
2012,ANG MO KIO,11,New Generation,67,523646.7865
2012,ANG MO KIO,8,Model A,93,605225.4437
2012,ANG MO KIO,23,Model A,90,707749.9724
2012,BEDOK,2,Model A,74,454194.6864
2012,BEDOK,11,Model A,72,474038.1435
2012,BEDOK,2,New Generation,72,440965.7149
2012,BEDOK,2,New Generation,72,421122.2577
2012,BEDOK,11,Model A,72,488369.5293
2012,BEDOK,2,New Generation,72,427736.7435
2012,BEDOK,2,New Generation,67,440965.7149
2012,BEDOK,5,Model A,83,520339.5436
2012,BEDOK,5,New Generation,72,448682.6149
2012,BEDOK,11,New Generation,67,474038.1435
2012,BEDOK,2,New Generation,72,445375.3721
2012,BEDOK,2,Simplified,74,440965.7149
2012,BEDOK,2,Simplified,73,415610.1863
2012,BEDOK,5,New Generation,65,457501.9292
2012,BEDOK,5,New Generation,72,457501.9292
2012,BEDOK,5,Model A,80,523646.7865
2012,BEDOK,5,New Generation,65,463014.0007
2012,BEDOK,2,Simplified,74,427736.7435
2012,BEDOK,8,New Generation,72,466321.2435
2012,BEDOK,2,New Generation,64,468526.0721
2012,BEDOK,14,Model A,84,551207.1436
2012,BEDOK,2,Simplified,75,435453.6435
2012,BEDOK,8,New Generation,65,471833.315
2012,BEDOK,5,New Generation,65,462462.7935
2012,BEDOK,2,Premium Apartment,87,545695.0722
2012,BEDOK,14,New Generation,65,482857.4578
2012,BEDOK,11,Simplified,74,444272.9578
2012,BEDOK,5,Simplified,75,446477.7864
2012,BEDOK,11,Simplified,73,447580.2006
2012,BEDOK,8,Simplified,74,451989.8578
2012,BEDOK,8,Improved,64,459706.7578
2012,BEDOK,17,Improved,64,460809.1721
2012,BEDOK,8,Improved,64,468526.0721
2012,BEDOK,11,New Generation,65,518134.715
2012,BEDOK,20,Model A,93,659243.7438
2012,BISHAN,2,Model A,79,529158.8579
2012,BISHAN,11,Model A,79,562231.2865
2012,BISHAN,5,Model A,79,595303.7151
2012,BISHAN,5,Model A,79,571050.6008
2012,BISHAN,5,Simplified,74,470730.9007
2012,BISHAN,8,Model A,79,595303.7151
2012,BISHAN,5,Simplified,72,488369.5293
2012,BISHAN,8,Simplified,72,523646.7865
2012,BISHAN,8,Simplified,72,523646.7865
2012,BISHAN,5,Premium Apartment,85,648219.6009
2012,BISHAN,5,Simplified,75,551207.1436
2012,BUKIT BATOK,11,Model A,74,374820.8577
2012,BUKIT BATOK,11,Model A,72,463014.0007
2012,BUKIT BATOK,5,Model A,74,420019.8435
2012,BUKIT BATOK,5,Model A,73,446477.7864
2012,BUKIT BATOK,11,Model A,74,474038.1435
2012,BUKIT BATOK,2,Simplified,74,397971.5577
2012,BUKIT BATOK,5,New Generation,72,446477.7864
2012,BUKIT BATOK,2,New Generation,71,429941.572
2012,BUKIT BATOK,5,Model A,72,471833.315
2012,BUKIT BATOK,2,Simplified,74,387926.3587
2012,BUKIT BATOK,5,Simplified,73,391357.072
2012,BUKIT BATOK,2,Simplified,73,396869.1434
2012,BUKIT BATOK,2,Simplified,73,396869.1434
2012,BUKIT BATOK,8,Model A,72,489471.9436
2012,BUKIT BATOK,11,Model A,74,490574.3578
2012,BUKIT BATOK,8,New Generation,72,468526.0721
2012,BUKIT BATOK,8,New Generation,71,445375.3721
2012,BUKIT BATOK,2,Simplified,73,402381.2149
2012,BUKIT BATOK,11,New Generation,73,446477.7864
2012,BUKIT BATOK,11,New Generation,71,457501.9292
2012,BUKIT BATOK,5,Model A,71,525851.615
2012,BUKIT BATOK,11,Model A,72,521441.9579
2012,BUKIT BATOK,5,Model A,72,531363.6865
2012,BUKIT BATOK,8,Model A,85,549002.3151
2012,BUKIT BATOK,8,Model A,72,564436.1151
2012,BUKIT BATOK,8,New Generation,72,500496.0864
2012,BUKIT BATOK,20,Model A,91,540183.0008
2012,BUKIT BATOK,14,Model A,91,551207.1436
2012,BUKIT BATOK,23,Model A,92,546797.4865
2012,BUKIT MERAH,2,Model A,71,593098.8866
2012,BUKIT MERAH,2,Model A,71,606327.858
2012,BUKIT MERAH,5,Model A,93,611839.9294
2012,BUKIT MERAH,11,Model A,84,628376.1438
2012,BUKIT MERAH,14,Model A,71,617352.0009
2012,BUKIT MERAH,2,Standard,57,446477.7864
2012,BUKIT MERAH,8,Model A,72,636093.0438
2012,BUKIT MERAH,11,Standard,57,463014.0007
2012,BUKIT MERAH,5,Standard,57,468526.0721
2012,BUKIT MERAH,2,Simplified,73,534670.9293
2012,BUKIT MERAH,5,Model A,93,574357.8437
2012,BUKIT MERAH,5,New Generation,65,589791.6437
2012,BUKIT MERAH,2,Model A,93,641605.1152
2012,BUKIT MERAH,8,Model A,93,642707.5295
2012,BUKIT MERAH,17,Model A,84,650424.4295
2012,BUKIT MERAH,14,Standard,57,520339.5436
2012,BUKIT MERAH,11,Model A,86,663653.4009
2012,BUKIT MERAH,8,New Generation,65,617352.0009
2012,BUKIT MERAH,5,Model A,83,755153.7868
2012,BUKIT MERAH,5,Model A,89,700033.0724
2012,BUKIT MERAH,23,Model A,90,705545.1439
2012,BUKIT MERAH,14,Model A,92,813581.744
2012,BUKIT MERAH,17,Model A,92,820072.7593
2012,BUKIT MERAH,17,Model A,92,822401.0583
2012,BUKIT MERAH,11,Model A,90,705545.1439
2012,BUKIT MERAH,26,Model A,89,771690.0011
2012,BUKIT MERAH,29,Model A,96,815786.5726
2012,BUKIT PANJANG,2,Model A,75,412302.9434
2012,BUKIT PANJANG,5,Model A,75,415610.1863
2012,BUKIT PANJANG,2,Model A,76,417815.0149
2012,BUKIT PANJANG,5,Model A,75,424429.5006
2012,BUKIT PANJANG,2,Model A,75,428839.1578
2012,BUKIT PANJANG,5,Model A,75,432146.4006
2012,BUKIT PANJANG,8,Model A,75,438760.8863
2012,BUKIT PANJANG,2,Model A,84,433248.8149
2012,BUKIT PANJANG,5,Model A,75,444052.4749
2012,BUKIT PANJANG,5,Model A,85,448682.6149
2012,BUKIT PANJANG,8,Model A,85,447580.2006
2012,BUKIT PANJANG,2,Model A,86,443170.5435
2012,BUKIT PANJANG,8,Simplified,75,375923.272
2012,BUKIT PANJANG,8,Model A,75,468526.0721
2012,BUKIT PANJANG,5,Simplified,75,390254.6577
2012,BUKIT PANJANG,5,Model A,84,494984.015
2012,BUKIT PANJANG,11,Premium Apartment,90,455297.1007
2012,BUKIT PANJANG,8,Premium Apartment,90,444052.4749
2012,BUKIT PANJANG,5,Model A,85,496086.4293
2012,BUKIT PANJANG,14,Premium Apartment,90,475140.5578
2012,BUKIT PANJANG,14,Model A,86,530261.2722
2012,BUKIT PANJANG,17,Model A2,86,485062.2864
2012,BUKIT PANJANG,11,Model A,86,538639.6208
2012,BUKIT PANJANG,23,Premium Apartment,91,545695.0722
2012,BUKIT PANJANG,26,Model A,88,556719.2151
2012,BUKIT TIMAH,8,Model A,75,648219.6009
2012,CENTRAL AREA,2,Adjoined flat,61,405688.4577
2012,CENTRAL AREA,8,Improved,69,485062.2864
2012,CENTRAL AREA,11,Improved,69,520339.5436
2012,CHOA CHU KANG,14,Model A,79,490574.3578
2012,CHOA CHU KANG,2,Model A,77,435453.6435
2012,CHOA CHU KANG,2,New Generation,65,369308.7862
2012,CHOA CHU KANG,2,Model A,77,440965.7149
2012,CHOA CHU KANG,14,Model A,82,440965.7149
2012,CHOA CHU KANG,5,Model A,80,447580.2006
2012,CHOA CHU KANG,2,Model A,79,444272.9578
2012,CHOA CHU KANG,2,Model A,80,446477.7864
2012,CHOA CHU KANG,2,Premium Apartment,86,438760.8863
2012,CHOA CHU KANG,2,Model A,83,440965.7149
2012,CHOA CHU KANG,8,Premium Apartment,87,440965.7149
2012,CHOA CHU KANG,5,Model A,80,445375.3721
2012,CHOA CHU KANG,11,Premium Apartment,87,443170.5435
2012,CHOA CHU KANG,2,Premium Apartment,86,446477.7864
2012,CHOA CHU KANG,8,Premium Apartment,86,464667.6221
2012,CHOA CHU KANG,8,Premium Apartment,87,457501.9292
2012,CHOA CHU KANG,8,Premium Apartment,86,471282.1078
2012,CHOA CHU KANG,8,Model A,80,463014.0007
2012,CHOA CHU KANG,2,Model A,76,463014.0007
2012,CHOA CHU KANG,8,Model A,80,459706.7578
2012,CHOA CHU KANG,14,Model A,86,454194.6864
2012,CHOA CHU KANG,8,Model A,80,470179.6935
2012,CHOA CHU KANG,14,Premium Apartment,87,474038.1435
2012,CHOA CHU KANG,8,Model A2,84,416712.6006
2012,CHOA CHU KANG,8,Premium Apartment,86,474038.1435
2012,CHOA CHU KANG,8,Model A,85,465218.8292
2012,CHOA CHU KANG,11,Premium Apartment,86,477345.3864
2012,CHOA CHU KANG,11,Model A,76,490574.3578
2012,CHOA CHU KANG,11,Model A,79,501598.5007
2012,CHOA CHU KANG,2,Model A,89,440965.7149
2012,CHOA CHU KANG,11,Model A,89,443170.5435
2012,CLEMENTI,5,New Generation,67,455297.1007
2012,CLEMENTI,11,New Generation,67,471833.315
2012,CLEMENTI,8,Model A,70,534670.9293
2012,CLEMENTI,14,New Generation,67,492779.1864
2012,CLEMENTI,11,Model A,70,551207.1436
2012,CLEMENTI,8,New Generation,67,492779.1864
2012,CLEMENTI,2,New Generation,65,523646.7865
2012,CLEMENTI,2,New Generation,65,551207.1436
2012,CLEMENTI,8,New Generation,66,571050.6008
2012,CLEMENTI,8,New Generation,65,584279.5723
2012,CLEMENTI,8,New Generation,65,630580.9723
2012,CLEMENTI,11,Model A,89,744129.6439
2012,GEYLANG,8,Model A,75,440965.7149
2012,GEYLANG,2,Model A,73,450887.4435
2012,GEYLANG,8,Model A,75,451989.8578
2012,GEYLANG,5,Model A,73,470730.9007
2012,GEYLANG,11,Model A,73,515929.8865
2012,GEYLANG,2,Simplified,73,418917.4292
2012,GEYLANG,2,Simplified,72,421122.2577
2012,GEYLANG,11,Simplified,72,422224.672
2012,GEYLANG,5,Simplified,72,449785.0292
2012,GEYLANG,11,Model A,71,600815.7866
2012,GEYLANG,5,New Generation,63,545695.0722
2012,GEYLANG,8,New Generation,64,545695.0722
2012,GEYLANG,11,Model A,94,673575.1295
2012,GEYLANG,8,Model A,94,677984.7867
2012,GEYLANG,8,Model A,87,648219.6009
2012,GEYLANG,11,Model A,92,702237.901
2012,GEYLANG,5,Model A,87,644912.3581
2012,HOUGANG,2,Model A,72,451989.8578
2012,HOUGANG,2,Model A,74,451989.8578
2012,HOUGANG,5,Model A,72,474038.1435
2012,HOUGANG,8,Model A,76,479550.215
2012,HOUGANG,2,Model A,84,463014.0007
2012,HOUGANG,2,Model A,79,479550.215
2012,HOUGANG,8,Model A,84,471833.315
2012,HOUGANG,11,Model A,71,510417.815
2012,HOUGANG,8,Model A,85,482857.4578
2012,HOUGANG,11,Model A,76,488369.5293
2012,HOUGANG,8,Model A,85,479550.215
2012,HOUGANG,5,Model A,70,493881.6007
2012,HOUGANG,11,New Generation,70,443170.5435
2012,HOUGANG,11,Model A,79,496086.4293
2012,HOUGANG,8,Model A,72,497188.8436
2012,HOUGANG,5,Model A,76,524749.2007
2012,HOUGANG,11,Model A,84,501598.5007
2012,HOUGANG,14,Model A,85,488369.5293
2012,HOUGANG,8,Model A,84,493881.6007
2012,HOUGANG,2,New Generation,72,451989.8578
2012,HOUGANG,17,Model A,79,507110.5722
2012,HOUGANG,11,Model A,86,493881.6007
2012,HOUGANG,14,Model A,85,499393.6721
2012,HOUGANG,8,Model A,86,504905.7436
2012,HOUGANG,14,Model A2,86,460809.1721
2012,HOUGANG,8,Simplified,73,433248.8149
2012,HOUGANG,5,Model A2,90,447580.2006
2012,HOUGANG,5,Model A2,91,450887.4435
2012,HOUGANG,5,Model A,90,479550.215
2012,HOUGANG,11,Simplified,72,448559.1445
2012,HOUGANG,5,Simplified,73,449785.0292
2012,HOUGANG,11,New Generation,72,498291.2579
2012,HOUGANG,8,Simplified,73,463014.0007
2012,HOUGANG,11,New Generation,72,514827.4722
2012,HOUGANG,11,Model A,90,507110.5722
2012,JURONG EAST,5,New Generation,72,396869.1434
2012,JURONG EAST,5,New Generation,68,403483.6291
2012,JURONG EAST,5,New Generation,72,411200.5292
2012,JURONG EAST,2,Model A,72,453092.2721
2012,JURONG EAST,5,New Generation,65,437658.4721
2012,JURONG EAST,2,Model A,71,474038.1435
2012,JURONG EAST,2,New Generation,71,424429.5006
2012,JURONG EAST,5,New Generation,70,448682.6149
2012,JURONG EAST,8,New Generation,72,459706.7578
2012,JURONG EAST,2,New Generation,68,476242.9721
2012,JURONG EAST,5,New Generation,70,440965.7149
2012,JURONG EAST,8,New Generation,71,463014.0007
2012,JURONG EAST,5,New Generation,72,463014.0007
2012,JURONG EAST,8,Model A2,85,471833.315
2012,JURONG EAST,2,Model A,85,547899.9008
2012,JURONG EAST,11,New Generation,71,485062.2864
2012,JURONG EAST,8,Model A,87,537978.1722
2012,JURONG EAST,14,Model A,86,543490.2436
2012,JURONG EAST,11,Model A,85,543490.2436
2012,JURONG WEST,2,Model A,75,415610.1863
2012,JURONG WEST,5,Model A,76,416712.6006
2012,JURONG WEST,2,Model A,71,410098.1149
2012,JURONG WEST,8,Model A,76,440965.7149
2012,JURONG WEST,11,Model A,71,429941.572
2012,JURONG WEST,5,Model A,72,415058.9792
2012,JURONG WEST,5,Model A,80,435453.6435
2012,JURONG WEST,5,Model A,71,427736.7435
2012,JURONG WEST,2,Model A,75,424429.5006
2012,JURONG WEST,5,Model A,71,440965.7149
2012,JURONG WEST,5,Model A,78,435453.6435
2012,JURONG WEST,11,Model A,71,428839.1578
2012,JURONG WEST,2,Model A,75,433359.0563
2012,JURONG WEST,2,Model A,76,443170.5435
2012,JURONG WEST,2,Model A,71,435453.6435
2012,JURONG WEST,11,Model A,72,435453.6435
2012,JURONG WEST,11,Model A,76,435453.6435
2012,JURONG WEST,5,Model A,75,436556.0578
2012,JURONG WEST,5,Model A,82,449785.0292
2012,JURONG WEST,14,Model A,75,442068.1292
2012,JURONG WEST,5,Model A,76,442068.1292
2012,JURONG WEST,5,Model A,72,440965.7149
2012,JURONG WEST,14,Model A,83,471833.315
2012,JURONG WEST,11,Model A,72,446477.7864
2012,JURONG WEST,8,Model A,82,496086.4293
2012,JURONG WEST,11,Model A,75,449785.0292
2012,JURONG WEST,14,Model A,83,468526.0721
2012,JURONG WEST,2,Model A,77,452541.0649
2012,JURONG WEST,8,Model A,71,451989.8578
2012,JURONG WEST,5,Model A,77,457501.9292
2012,JURONG WEST,5,Model A,82,479550.215
2012,JURONG WEST,8,Model A,71,463014.0007
2012,JURONG WEST,8,Model A,77,465218.8292
2012,JURONG WEST,5,Model A,72,460809.1721
2012,JURONG WEST,5,Model A,72,491676.7721
2012,JURONG WEST,17,Model A,84,485062.2864
2012,JURONG WEST,8,Model A,89,429941.572
2012,JURONG WEST,11,Model A2,89,418366.222
2012,JURONG WEST,11,New Generation,72,454194.6864
2012,JURONG WEST,8,Simplified,72,415610.1863
2012,JURONG WEST,2,Model A,71,512622.6436
2012,JURONG WEST,2,Model A,89,458604.3435
2012,JURONG WEST,2,Premium Apartment,88,474038.1435
2012,JURONG WEST,8,Model A,89,463014.0007
2012,JURONG WEST,11,Model A,85,509866.6079
2012,JURONG WEST,2,Model A,87,466321.2435
2012,JURONG WEST,11,Model A,88,487267.115
2012,JURONG WEST,11,Premium Apartment,95,487267.115
2012,JURONG WEST,5,Model A2,87,479550.215
2012,JURONG WEST,14,Model A,88,487267.115
2012,JURONG WEST,8,Premium Apartment,88,510417.815
2012,JURONG WEST,5,Model A,87,487267.115
2012,JURONG WEST,17,Model A2,87,464116.4149
2012,JURONG WEST,14,Model A,87,492779.1864
2012,JURONG WEST,5,Model A2,87,494860.5446
2012,JURONG WEST,14,Model A,88,510417.815
2012,JURONG WEST,14,Model A,87,511396.7589
2012,JURONG WEST,11,Premium Apartment,87,529158.8579
2012,KALLANG/WHAMPOA,5,Improved,61,479550.215
2012,KALLANG/WHAMPOA,20,Improved,61,504905.7436
2012,KALLANG/WHAMPOA,14,Model A,85,564436.1151
2012,KALLANG/WHAMPOA,8,Improved,62,496086.4293
2012,KALLANG/WHAMPOA,8,Model A,73,604123.0294
2012,KALLANG/WHAMPOA,11,Model A,72,628376.1438
2012,KALLANG/WHAMPOA,11,New Generation,69,562231.2865
2012,KALLANG/WHAMPOA,11,Improved,62,534670.9293
2012,KALLANG/WHAMPOA,2,Model A,84,641605.1152
2012,KALLANG/WHAMPOA,2,Model A,93,639400.2866
2012,KALLANG/WHAMPOA,20,Model A,90,736412.7439
2012,KALLANG/WHAMPOA,20,Model A,93,758461.0297
2012,MARINE PARADE,5,Improved,63,586484.4008
2012,MARINE PARADE,8,Improved,63,556719.2151
2012,MARINE PARADE,17,Improved,62,599589.9019
2012,PASIR RIS,8,Model A,76,432146.4006
2012,PASIR RIS,5,Model A,79,460809.1721
2012,PASIR RIS,5,Model A,76,470730.9007
2012,PASIR RIS,5,Model A,77,498291.2579
2012,PASIR RIS,2,Model A,77,471833.315
2012,PASIR RIS,8,Model A,80,474038.1435
2012,PASIR RIS,11,Model A,83,474038.1435
2012,PASIR RIS,2,Model A,83,483739.3893
2012,PASIR RIS,5,Model A,82,518134.715
2012,PASIR RIS,5,Model A,83,474038.1435
2012,PASIR RIS,5,Model A,77,475140.5578
2012,PASIR RIS,8,Model A,77,521441.9579
2012,PASIR RIS,5,Model A,76,489471.9436
2012,PASIR RIS,17,Model A,83,485062.2864
2012,PASIR RIS,11,Model A,76,480652.6293
2012,PASIR RIS,8,Model A,83,490574.3578
2012,PASIR RIS,8,Model A,79,488369.5293
2012,PASIR RIS,2,Model A,80,485062.2864
2012,PASIR RIS,11,Model A,76,529158.8579
2012,PASIR RIS,11,Model A,76,498291.2579
2012,PASIR RIS,11,Model A,83,504905.7436
2012,PASIR RIS,2,Model A,82,543490.2436
2012,PASIR RIS,5,Model A,82,526954.0293
2012,PASIR RIS,2,Model A,80,547899.9008
2012,PUNGGOL,8,Premium Apartment,90,479550.215
2012,PUNGGOL,11,Premium Apartment,90,486164.7007
2012,PUNGGOL,14,Model A,90,496086.4293
2012,PUNGGOL,5,Model A,91,504905.7436
2012,PUNGGOL,11,Premium Apartment,92,509315.4007
2012,PUNGGOL,2,Premium Apartment,94,515929.8865
2012,PUNGGOL,5,Premium Apartment,94,521441.9579
2012,PUNGGOL,8,Model A,90,490574.3578
2012,PUNGGOL,11,Premium Apartment,92,523646.7865
2012,PUNGGOL,11,Model A,91,529158.8579
2012,PUNGGOL,5,Premium Apartment,94,537978.1722
2012,PUNGGOL,11,Model A,91,503252.1221
2012,PUNGGOL,17,Premium Apartment,92,540183.0008
2012,PUNGGOL,14,Model A,90,512622.6436
2012,PUNGGOL,5,Premium Apartment,94,545695.0722
2012,PUNGGOL,14,Premium Apartment,94,564436.1151
2012,PUNGGOL,11,Premium Apartment,94,567743.358
2012,PUNGGOL,14,Model A,91,529158.8579
2012,QUEENSTOWN,5,Improved,61,496086.4293
2012,QUEENSTOWN,20,Improved,62,677984.7867
2012,QUEENSTOWN,23,Improved,62,690662.551
2012,QUEENSTOWN,2,Model A,93,711057.2153
2012,QUEENSTOWN,5,Model A,93,725388.601
2012,QUEENSTOWN,23,Model A,93,782714.144
2012,SEMBAWANG,2,Model A,86,451989.8578
2012,SEMBAWANG,11,Premium Apartment,88,466321.2435
2012,SEMBAWANG,5,Model A,86,474038.1435
2012,SEMBAWANG,11,Premium Apartment,88,474038.1435
2012,SEMBAWANG,11,Premium Apartment,88,476242.9721
2012,SEMBAWANG,8,Model A,86,477221.916
2012,SEMBAWANG,8,Model A,87,432146.4006
2012,SEMBAWANG,20,Model A,91,433248.8149
2012,SEMBAWANG,2,Model A,88,445375.3721
2012,SEMBAWANG,2,Model A,88,443170.5435
2012,SEMBAWANG,5,Model A,88,448682.6149
2012,SEMBAWANG,14,Model A,87,449785.0292
2012,SEMBAWANG,11,Premium Apartment,88,485062.2864
2012,SEMBAWANG,2,Model A,91,459706.7578
2012,SEMBAWANG,20,Model A,91,466321.2435
2012,SEMBAWANG,11,Model A,91,468526.0721
2012,SEMBAWANG,17,Premium Apartment,93,474038.1435
2012,SEMBAWANG,11,Premium Apartment,88,499393.6721
2012,SEMBAWANG,20,Premium Apartment,93,501598.5007
2012,SENGKANG,2,Model A,86,447580.2006
2012,SENGKANG,2,Model A,86,474038.1435
2012,SENGKANG,11,Premium Apartment,88,471833.315
2012,SENGKANG,5,Model A,86,515929.8865
2012,SENGKANG,11,Model A2,87,460809.1721
2012,SENGKANG,14,Model A2,87,468526.0721
2012,SENGKANG,14,Model A,87,479550.215
2012,SENGKANG,5,Premium Apartment,92,505884.6875
2012,SENGKANG,8,Model A,87,479550.215
2012,SENGKANG,5,Model A,88,485062.2864
2012,SENGKANG,11,Model A,89,487267.115
2012,SENGKANG,17,Model A2,90,466321.2435
2012,SENGKANG,8,Premium Apartment,92,496086.4293
2012,SENGKANG,14,Premium Apartment,90,512622.6436
2012,SENGKANG,8,Premium Apartment,91,509315.4007
2012,SENGKANG,17,Premium Apartment,91,529158.8579
2012,SENGKANG,5,Model A,87,503803.3293
2012,SENGKANG,11,Premium Apartment,90,515929.8865
2012,SENGKANG,14,Model A,92,511299.7464
2012,SENGKANG,14,Model A,88,507110.5722
2012,SENGKANG,11,Model A,89,507110.5722
2012,SENGKANG,17,Premium Apartment,92,537978.1722
2012,SENGKANG,11,Model A,90,514827.4722
2012,SENGKANG,11,Premium Apartment,91,518134.715
2012,SENGKANG,8,Model A2,88,490574.3578
2012,SENGKANG,14,Model A2,90,504905.7436
2012,SENGKANG,2,Premium Apartment,94,554514.3865
2012,SENGKANG,2,Premium Apartment,95,567743.358
2012,SENGKANG,8,Premium Apartment,95,587586.8151
2012,SENGKANG,17,Premium Apartment,93,578767.5008
2012,SENGKANG,5,Premium Apartment,95,595303.7151
2012,SENGKANG,8,Premium Apartment,95,598610.958
2012,SENGKANG,14,Premium Apartment,93,589791.6437
2012,SENGKANG,17,Premium Apartment,93,620659.2437
2012,SERANGOON,2,Model A,79,453092.2721
2012,SERANGOON,2,Model A,84,459155.5507
2012,SERANGOON,5,Simplified,75,404586.0434
2012,SERANGOON,14,New Generation,72,422224.672
2012,SERANGOON,5,Model A,84,468526.0721
2012,SERANGOON,5,Simplified,74,393561.9006
2012,SERANGOON,5,Model A,84,477345.3864
2012,SERANGOON,5,New Generation,72,440965.7149
2012,SERANGOON,11,Model A,84,496086.4293
2012,SERANGOON,8,New Generation,72,469628.4864
2012,SERANGOON,11,New Generation,72,468526.0721
2012,SERANGOON,11,Model A,72,550104.7294
2012,SERANGOON,5,Model A,73,562231.2865
2012,SERANGOON,11,Model A,72,569948.1865
2012,SERANGOON,14,Model A,76,652629.2581
2012,SERANGOON,5,Simplified,72,511520.2293
2012,SERANGOON,8,Model A,76,642487.0466
2012,SERANGOON,5,Simplified,73,518134.715
2012,SERANGOON,8,Simplified,73,538957.1161
